id,task_type,src,dst,label
edge_1667_162,link,1667,162,1
edge_249_621,link,249,621,1
edge_38_862,link,38,862,1
edge_1889_1891,link,1889,1891,1
edge_1718_1358,link,1718,1358,1
edge_716_603,link,716,603,1
edge_1130_2495,link,1130,2495,1
edge_302_1158,link,302,1158,1
edge_1542_1334,link,1542,1334,1
edge_1209_1358,link,1209,1358,1
edge_2476_1169,link,2476,1169,1
edge_1819_1581,link,1819,1581,1
edge_121_980,link,121,980,1
edge_1986_391,link,1986,391,1
edge_1498_2590,link,1498,2590,1
edge_1359_2480,link,1359,2480,1
edge_1481_2332,link,1481,2332,1
edge_1013_1403,link,1013,1403,1
edge_1562_1358,link,1562,1358,1
edge_1701_1870,link,1701,1870,1
edge_2025_1498,link,2025,1498,1
edge_1728_2555,link,1728,2555,1
edge_1810_1869,link,1810,1869,1
edge_2045_133,link,2045,133,1
edge_2538_450,link,2538,450,1
edge_2285_2286,link,2285,2286,1
edge_2117_1846,link,2117,1846,1
edge_573_306,link,573,306,1
edge_886_1400,link,886,1400,1
edge_530_1013,link,530,1013,1
edge_52_2172,link,52,2172,1
edge_1986_160,link,1986,160,1
edge_1637_1973,link,1637,1973,1
edge_1303_746,link,1303,746,1
edge_180_1020,link,180,1020,1
edge_1440_1701,link,1440,1701,1
edge_2240_152,link,2240,152,1
edge_64_1737,link,64,1737,1
edge_504_2394,link,504,2394,1
edge_1635_2383,link,1635,2383,1
edge_2235_612,link,2235,612,1
edge_142_525,link,142,525,1
edge_2435_375,link,2435,375,1
edge_1313_573,link,1313,573,1
edge_1367_1656,link,1367,1656,1
edge_403_1742,link,403,1742,1
edge_34_1358,link,34,1358,1
edge_1482_1973,link,1482,1973,1
edge_738_405,link,738,405,1
edge_1306_1317,link,1306,1317,1
edge_758_1358,link,758,1358,1
edge_2290_1207,link,2290,1207,1
edge_820_800,link,820,800,1
edge_518_32,link,518,32,1
edge_1774_1623,link,1774,1623,1
edge_1278_2305,link,1278,2305,1
edge_1730_1711,link,1730,1711,1
edge_37_2427,link,37,2427,1
edge_1115_1529,link,1115,1529,1
edge_1358_999,link,1358,999,1
edge_2526_560,link,2526,560,1
edge_2045_603,link,2045,603,1
edge_628_1725,link,628,1725,1
edge_18_2145,link,18,2145,1
edge_2681_1449,link,2681,1449,1
edge_324_827,link,324,827,1
edge_2474_243,link,2474,243,1
edge_1782_306,link,1782,306,1
edge_1652_1972,link,1652,1972,1
edge_602_378,link,602,378,1
edge_150_1942,link,150,1942,1
edge_1878_661,link,1878,661,1
edge_162_1268,link,162,1268,1
edge_1358_796,link,1358,796,1
edge_1583_2025,link,1583,2025,1
edge_2045_139,link,2045,139,1
edge_928_327,link,928,327,1
edge_101_1358,link,101,1358,1
edge_2084_306,link,2084,306,1
edge_816_483,link,816,483,1
edge_1194_368,link,1194,368,1
edge_455_2147,link,455,2147,1
edge_2329_2330,link,2329,2330,1
edge_643_1167,link,643,1167,1
edge_425_2466,link,425,2466,1
edge_732_2685,link,732,2685,1
edge_711_2111,link,711,2111,1
edge_1039_885,link,1039,885,1
edge_1376_2232,link,1376,2232,1
edge_2203_731,link,2203,731,1
edge_1148_1317,link,1148,1317,1
edge_627_2238,link,627,2238,1
edge_109_610,link,109,610,1
edge_109_1624,link,109,1624,1
edge_153_306,link,153,306,1
edge_1784_1072,link,1784,1072,1
edge_982_1256,link,982,1256,1
edge_131_834,link,131,834,1
edge_464_2444,link,464,2444,1
edge_243_2648,link,243,2648,1
edge_1721_1687,link,1721,1687,1
edge_484_1699,link,484,1699,1
edge_1628_2056,link,1628,2056,1
edge_964_1388,link,964,1388,1
edge_580_1742,link,580,1742,1
edge_1358_357,link,1358,357,1
edge_1119_2124,link,1119,2124,1
edge_2653_865,link,2653,865,1
edge_2652_357,link,2652,357,1
edge_325_787,link,325,787,1
edge_1694_333,link,1694,333,1
edge_374_413,link,374,413,1
edge_315_1602,link,315,1602,1
edge_2198_2055,link,2198,2055,1
edge_1971_1703,link,1971,1703,1
edge_380_477,link,380,477,1
edge_1743_704,link,1743,704,1
edge_2547_515,link,2547,515,1
edge_316_1821,link,316,1821,1
edge_1008_1922,link,1008,1922,1
edge_744_580,link,744,580,1
edge_1299_1810,link,1299,1810,1
edge_2254_1146,link,2254,1146,1
edge_549_1497,link,549,1497,1
edge_1810_224,link,1810,224,1
edge_1299_598,link,1299,598,1
edge_577_849,link,577,849,1
edge_2395_2228,link,2395,2228,1
edge_1375_2586,link,1375,2586,1
edge_2270_1354,link,2270,1354,1
edge_697_30,link,697,30,1
edge_1430_1718,link,1430,1718,1
edge_1317_1148,link,1317,1148,1
edge_1332_621,link,1332,621,1
edge_1399_1501,link,1399,1501,1
edge_1412_1735,link,1412,1735,1
edge_1842_1203,link,1842,1203,1
edge_41_596,link,41,596,1
edge_702_1637,link,702,1637,1
edge_1664_2147,link,1664,2147,1
edge_507_219,link,507,219,1
edge_963_2401,link,963,2401,1
edge_1413_1340,link,1413,1340,1
edge_553_160,link,553,160,1
edge_1036_2562,link,1036,2562,1
edge_1710_372,link,1710,372,1
edge_1701_1873,link,1701,1873,1
edge_596_644,link,596,644,1
edge_1067_936,link,1067,936,1
edge_996_368,link,996,368,1
edge_200_1439,link,200,1439,1
edge_1358_1709,link,1358,1709,1
edge_735_2062,link,735,2062,1
edge_2100_830,link,2100,830,1
edge_1987_2509,link,1987,2509,1
edge_2183_95,link,2183,95,1
edge_1216_2503,link,1216,2503,1
edge_2193_2194,link,2193,2194,1
edge_1142_2326,link,1142,2326,1
edge_1389_2597,link,1389,2597,1
edge_326_1358,link,326,1358,1
edge_436_1980,link,436,1980,1
edge_1907_146,link,1907,146,1
edge_1225_1450,link,1225,1450,1
edge_1761_223,link,1761,223,1
edge_442_2120,link,442,2120,1
edge_88_2016,link,88,2016,1
edge_1269_890,link,1269,890,1
edge_670_267,link,670,267,1
edge_1358_466,link,1358,466,1
edge_48_714,link,48,714,1
edge_2011_88,link,2011,88,1
edge_507_1211,link,507,1211,1
edge_2169_1546,link,2169,1546,1
edge_878_436,link,878,436,1
edge_466_1358,link,466,1358,1
edge_24_2139,link,24,2139,1
edge_184_520,link,184,520,1
edge_2195_1333,link,2195,1333,1
edge_269_8,link,269,8,1
edge_1127_553,link,1127,553,1
edge_2367_894,link,2367,894,1
edge_1402_1616,link,1402,1616,1
edge_73_1723,link,73,1723,1
edge_1542_1477,link,1542,1477,1
edge_1062_1192,link,1062,1192,1
edge_2053_52,link,2053,52,1
edge_133_109,link,133,109,1
edge_733_218,link,733,218,1
edge_442_286,link,442,286,1
edge_306_1799,link,306,1799,1
edge_2674_1109,link,2674,1109,1
edge_2508_1941,link,2508,1941,1
edge_740_2033,link,740,2033,1
edge_1952_622,link,1952,622,1
edge_1848_1652,link,1848,1652,1
edge_1623_910,link,1623,910,1
edge_1541_1005,link,1541,1005,1
edge_2124_1119,link,2124,1119,1
edge_653_1231,link,653,1231,1
edge_1810_1348,link,1810,1348,1
edge_1154_1714,link,1154,1714,1
edge_565_1528,link,565,1528,1
edge_1802_1072,link,1802,1072,1
edge_1742_1358,link,1742,1358,1
edge_1075_1701,link,1075,1701,1
edge_1401_258,link,1401,258,1
edge_1241_1701,link,1241,1701,1
edge_1191_1558,link,1191,1558,1
edge_2085_910,link,2085,910,1
edge_1072_973,link,1072,973,1
edge_994_579,link,994,579,1
edge_2636_2693,link,2636,2693,1
edge_2412_469,link,2412,469,1
edge_1355_1171,link,1355,1171,1
edge_2499_1117,link,2499,1117,1
edge_1392_710,link,1392,710,1
edge_593_1115,link,593,1115,1
edge_897_1410,link,897,1410,1
edge_1202_1510,link,1202,1510,1
edge_1152_2155,link,1152,2155,1
edge_533_2466,link,533,2466,1
edge_1300_877,link,1300,877,1
edge_644_596,link,644,596,1
edge_1553_371,link,1553,371,1
edge_1618_1143,link,1618,1143,1
edge_372_626,link,372,626,1
edge_1224_1131,link,1224,1131,1
edge_1103_1888,link,1103,1888,1
edge_845_598,link,845,598,1
edge_1529_2350,link,1529,2350,1
edge_1702_1234,link,1702,1234,1
edge_2614_494,link,2614,494,1
edge_1599_1358,link,1599,1358,1
edge_651_55,link,651,55,1
edge_1950_336,link,1950,336,1
edge_1416_74,link,1416,74,1
edge_2094_109,link,2094,109,1
edge_1494_436,link,1494,436,1
edge_2405_120,link,2405,120,1
edge_2247_281,link,2247,281,1
edge_598_201,link,598,201,1
edge_2117_1894,link,2117,1894,1
edge_1868_1701,link,1868,1701,1
edge_2509_1987,link,2509,1987,1
edge_2187_1472,link,2187,1472,1
edge_1531_248,link,1531,248,1
edge_1157_963,link,1157,963,1
edge_1409_360,link,1409,360,1
edge_895_35,link,895,35,1
edge_1692_291,link,1692,291,1
edge_2293_921,link,2293,921,1
edge_2248_1366,link,2248,1366,1
edge_1391_1693,link,1391,1693,1
edge_1363_507,link,1363,507,1
edge_111_2492,link,111,2492,1
edge_1987_1986,link,1987,1986,1
edge_1552_1505,link,1552,1505,1
edge_1897_1903,link,1897,1903,1
edge_2344_279,link,2344,279,1
edge_2066_1098,link,2066,1098,1
edge_1778_1623,link,1778,1623,1
edge_344_389,link,344,389,1
edge_1194_1366,link,1194,1366,1
edge_1139_2054,link,1139,2054,1
edge_691_2034,link,691,2034,1
edge_1631_736,link,1631,736,1
edge_1488_1465,link,1488,1465,1
edge_1247_1679,link,1247,1679,1
edge_2269_20,link,2269,20,1
edge_36_1640,link,36,1640,1
edge_875_310,link,875,310,1
edge_1614_1671,link,1614,1671,1
edge_2065_918,link,2065,918,1
edge_1103_1748,link,1103,1748,1
edge_598_519,link,598,519,1
edge_968_598,link,968,598,1
edge_2434_2399,link,2434,2399,1
edge_1670_519,link,1670,519,1
edge_1623_1784,link,1623,1784,1
edge_1655_1131,link,1655,1131,1
edge_1735_1282,link,1735,1282,1
edge_2588_2114,link,2588,2114,1
edge_360_1409,link,360,1409,1
edge_1608_2124,link,1608,2124,1
edge_1235_1462,link,1235,1462,1
edge_1908_88,link,1908,88,1
edge_898_1835,link,898,1835,1
edge_1015_1068,link,1015,1068,1
edge_16_970,link,16,970,1
edge_1360_1960,link,1360,1960,1
edge_2665_2666,link,2665,2666,1
edge_210_1079,link,210,1079,1
edge_1583_1013,link,1583,1013,1
edge_1527_860,link,1527,860,1
edge_645_1901,link,645,1901,1
edge_111_1762,link,111,1762,1
edge_790_1548,link,790,1548,1
edge_734_1841,link,734,1841,1
edge_347_408,link,347,408,1
edge_39_22,link,39,22,1
edge_467_1701,link,467,1701,1
edge_582_444,link,582,444,1
edge_797_1833,link,797,1833,1
edge_1319_2034,link,1319,2034,1
edge_33_588,link,33,588,1
edge_1169_439,link,1169,439,1
edge_1173_1250,link,1173,1250,1
edge_1986_1992,link,1986,1992,1
edge_815_55,link,815,55,1
edge_1202_1428,link,1202,1428,1
edge_2001_503,link,2001,503,1
edge_952_2546,link,952,2546,1
edge_1164_1287,link,1164,1287,1
edge_1884_249,link,1884,249,1
edge_819_1606,link,819,1606,1
edge_1745_2596,link,1745,2596,1
edge_2508_507,link,2508,507,1
edge_1045_1773,link,1045,1773,1
edge_1130_833,link,1130,833,1
edge_1720_1358,link,1720,1358,1
edge_2190_2022,link,2190,2022,1
edge_2275_1954,link,2275,1954,1
edge_806_1383,link,806,1383,1
edge_2097_522,link,2097,522,1
edge_102_1871,link,102,1871,1
edge_962_1808,link,962,1808,1
edge_2296_2230,link,2296,2230,1
edge_1282_1483,link,1282,1483,1
edge_936_2515,link,936,2515,1
edge_692_2629,link,692,2629,1
edge_145_1165,link,145,1165,1
edge_1413_219,link,1413,219,1
edge_452_306,link,452,306,1
edge_1180_937,link,1180,937,1
edge_239_2418,link,239,2418,1
edge_91_2001,link,91,2001,1
edge_858_2182,link,858,2182,1
edge_1623_1778,link,1623,1778,1
edge_362_1966,link,362,1966,1
edge_546_2127,link,546,2127,1
edge_584_623,link,584,623,1
edge_2359_1189,link,2359,1189,1
edge_239_1220,link,239,1220,1
edge_1284_1358,link,1284,1358,1
edge_1013_836,link,1013,836,1
edge_736_2202,link,736,2202,1
edge_851_2018,link,851,2018,1
edge_2319_1681,link,2319,1681,1
edge_2400_43,link,2400,43,1
edge_1914_1464,link,1914,1464,1
edge_1224_1525,link,1224,1525,1
edge_308_1670,link,308,1670,1
edge_444_488,link,444,488,1
edge_722_1273,link,722,1273,1
edge_1072_1483,link,1072,1483,1
edge_621_1978,link,621,1978,1
edge_2359_290,link,2359,290,1
edge_463_1964,link,463,1964,1
edge_14_2075,link,14,2075,1
edge_2466_533,link,2466,533,1
edge_88_2015,link,88,2015,1
edge_1526_1224,link,1526,1224,1
edge_284_2223,link,284,2223,1
edge_385_2483,link,385,2483,1
edge_1765_1719,link,1765,1719,1
edge_1986_1990,link,1986,1990,1
edge_2211_2356,link,2211,2356,1
edge_2018_851,link,2018,851,1
edge_1072_236,link,1072,236,1
edge_1100_1701,link,1100,1701,1
edge_544_74,link,544,74,1
edge_1850_415,link,1850,415,1
edge_48_598,link,48,598,1
edge_461_2309,link,461,2309,1
edge_270_1215,link,270,1215,1
edge_2080_1770,link,2080,1770,1
edge_858_2502,link,858,2502,1
edge_376_1583,link,376,1583,1
edge_563_1701,link,563,1701,1
edge_2402_781,link,2402,781,1
edge_326_154,link,326,154,1
edge_1917_454,link,1917,454,1
edge_1827_1828,link,1827,1828,1
edge_1358_53,link,1358,53,1
edge_1884_113,link,1884,113,1
edge_2029_1543,link,2029,1543,1
edge_151_1986,link,151,1986,1
edge_2408_434,link,2408,434,1
edge_2463_584,link,2463,584,1
edge_936_2530,link,936,2530,1
edge_2318_1779,link,2318,1779,1
edge_409_1624,link,409,1624,1
edge_110_567,link,110,567,1
edge_45_1986,link,45,1986,1
edge_1379_1380,link,1379,1380,1
edge_2122_2066,link,2122,2066,1
edge_242_279,link,242,279,1
edge_2585_1706,link,2585,1706,1
edge_465_896,link,465,896,1
edge_879_397,link,879,397,1
edge_2642_16,link,2642,16,1
edge_2576_2311,link,2576,2311,1
edge_1784_2045,link,1784,2045,1
edge_1283_1282,link,1283,1282,1
edge_621_2018,link,621,2018,1
edge_271_2387,link,271,2387,1
edge_1000_1325,link,1000,1325,1
edge_2018_356,link,2018,356,1
edge_432_1442,link,432,1442,1
edge_1358_823,link,1358,823,1
edge_1502_2163,link,1502,2163,1
edge_1914_1916,link,1914,1916,1
edge_733_377,link,733,377,1
edge_2075_2668,link,2075,2668,1
edge_1445_1446,link,1445,1446,1
edge_41_1914,link,41,1914,1
edge_1348_2605,link,1348,2605,1
edge_2036_833,link,2036,833,1
edge_1427_860,link,1427,860,1
edge_1010_1966,link,1010,1966,1
edge_2359_797,link,2359,797,1
edge_626_2556,link,626,2556,1
edge_695_1012,link,695,1012,1
edge_1705_2322,link,1705,2322,1
edge_897_146,link,897,146,1
edge_960_2650,link,960,2650,1
edge_1831_824,link,1831,824,1
edge_112_487,link,112,487,1
edge_2073_901,link,2073,901,1
edge_2296_1134,link,2296,1134,1
edge_1160_794,link,1160,794,1
edge_1556_888,link,1556,888,1
edge_1873_603,link,1873,603,1
edge_443_1531,link,443,1531,1
edge_1050_1342,link,1050,1342,1
edge_2155_1152,link,2155,1152,1
edge_2233_2291,link,2233,2291,1
edge_484_542,link,484,542,1
edge_2248_1135,link,2248,1135,1
edge_79_603,link,79,603,1
edge_1103_1520,link,1103,1520,1
edge_1791_1609,link,1791,1609,1
edge_1987_1295,link,1987,1295,1
edge_909_445,link,909,445,1
edge_918_1542,link,918,1542,1
edge_979_1839,link,979,1839,1
edge_1518_1063,link,1518,1063,1
edge_868_2276,link,868,2276,1
edge_1172_304,link,1172,304,1
edge_55_651,link,55,651,1
edge_2631_66,link,2631,66,1
edge_280_2155,link,280,2155,1
edge_1687_1003,link,1687,1003,1
edge_2438_2437,link,2438,2437,1
edge_687_1721,link,687,1721,1
edge_914_150,link,914,150,1
edge_77_1803,link,77,1803,1
edge_450_1569,link,450,1569,1
edge_1784_2096,link,1784,2096,1
edge_2449_1523,link,2449,1523,1
edge_483_816,link,483,816,1
edge_812_507,link,812,507,1
edge_701_2062,link,701,2062,1
edge_1156_55,link,1156,55,1
edge_1416_6,link,1416,6,1
edge_2035_2034,link,2035,2034,1
edge_768_1723,link,768,1723,1
edge_1269_1314,link,1269,1314,1
edge_1042_2198,link,1042,2198,1
edge_483_436,link,483,436,1
edge_1960_1903,link,1960,1903,1
edge_2273_1441,link,2273,1441,1
edge_1824_1825,link,1824,1825,1
edge_90_155,link,90,155,1
edge_1416_149,link,1416,149,1
edge_1103_1480,link,1103,1480,1
edge_853_1169,link,853,1169,1
edge_787_325,link,787,325,1
edge_1529_1178,link,1529,1178,1
edge_2706_2707,link,2706,2707,1
edge_1650_1113,link,1650,1113,1
edge_681_1446,link,681,1446,1
edge_1761_4,link,1761,4,1
edge_1745_1589,link,1745,1589,1
edge_2219_485,link,2219,485,1
edge_2123_91,link,2123,91,1
edge_2545_10,link,2545,10,1
edge_2636_2634,link,2636,2634,1
edge_985_1149,link,985,1149,1
edge_2224_84,link,2224,84,1
edge_1224_1851,link,1224,1851,1
edge_1097_857,link,1097,857,1
edge_66_2631,link,66,2631,1
edge_2130_791,link,2130,791,1
edge_2506_114,link,2506,114,1
edge_1986_1859,link,1986,1859,1
edge_73_1035,link,73,1035,1
edge_815_1174,link,815,1174,1
edge_1740_2391,link,1740,2391,1
edge_605_1107,link,605,1107,1
edge_74_1118,link,74,1118,1
edge_1703_1970,link,1703,1970,1
edge_758_1762,link,758,1762,1
edge_1046_2587,link,1046,2587,1
edge_638_1773,link,638,1773,1
edge_1776_1282,link,1776,1282,1
edge_1542_297,link,1542,297,1
edge_1309_1882,link,1309,1882,1
edge_1605_2663,link,1605,2663,1
edge_1842_1980,link,1842,1980,1
edge_2614_1599,link,2614,1599,1
edge_2562_292,link,2562,292,1
edge_2145_18,link,2145,18,1
edge_2298_2297,link,2298,2297,1
edge_1711_1765,link,1711,1765,1
edge_1045_661,link,1045,661,1
edge_71_1986,link,71,1986,1
edge_1519_1511,link,1519,1511,1
edge_1169_1714,link,1169,1714,1
edge_902_1358,link,902,1358,1
edge_899_1858,link,899,1858,1
edge_736_2197,link,736,2197,1
edge_1729_1568,link,1729,1568,1
edge_2240_1530,link,2240,1530,1
edge_1080_149,link,1080,149,1
edge_805_706,link,805,706,1
edge_334_1013,link,334,1013,1
edge_1692_756,link,1692,756,1
edge_1020_2075,link,1020,2075,1
edge_1104_725,link,1104,725,1
edge_1846_2357,link,1846,2357,1
edge_661_1353,link,661,1353,1
edge_346_1358,link,346,1358,1
edge_24_2141,link,24,2141,1
edge_203_857,link,203,857,1
edge_2514_1154,link,2514,1154,1
edge_2032_1336,link,2032,1336,1
edge_1169_188,link,1169,188,1
edge_1153_258,link,1153,258,1
edge_1189_73,link,1189,73,1
edge_1721_687,link,1721,687,1
edge_1628_2054,link,1628,2054,1
edge_492_2678,link,492,2678,1
edge_2080_487,link,2080,487,1
edge_2553_748,link,2553,748,1
edge_1907_566,link,1907,566,1
edge_598_1299,link,598,1299,1
edge_1015_1425,link,1015,1425,1
edge_572_2418,link,572,2418,1
edge_2577_1235,link,2577,1235,1
edge_1579_47,link,1579,47,1
edge_2009_745,link,2009,745,1
edge_1300_251,link,1300,251,1
edge_2578_2360,link,2578,2360,1
edge_1219_45,link,1219,45,1
edge_2432_2431,link,2432,2431,1
edge_2102_1912,link,2102,1912,1
edge_1799_1465,link,1799,1465,1
edge_2541_2303,link,2541,2303,1
edge_1765_1492,link,1765,1492,1
edge_589_121,link,589,121,1
edge_1388_257,link,1388,257,1
edge_306_138,link,306,138,1
edge_2519_1365,link,2519,1365,1
edge_1522_39,link,1522,39,1
edge_1898_379,link,1898,379,1
edge_258_2645,link,258,2645,1
edge_973_252,link,973,252,1
edge_1131_242,link,1131,242,1
edge_2040_2120,link,2040,2120,1
edge_1869_203,link,1869,203,1
edge_1388_964,link,1388,964,1
edge_1513_1830,link,1513,1830,1
edge_2259_2335,link,2259,2335,1
edge_1483_1358,link,1483,1358,1
edge_524_2476,link,524,2476,1
edge_743_1986,link,743,1986,1
edge_2229_266,link,2229,266,1
edge_271_2498,link,271,2498,1
edge_1836_92,link,1836,92,1
edge_153_1623,link,153,1623,1
edge_486_2667,link,486,2667,1
edge_1273_1119,link,1273,1119,1
edge_1820_1873,link,1820,1873,1
edge_2162_2163,link,2162,2163,1
edge_1119_1697,link,1119,1697,1
edge_693_334,link,693,334,1
edge_1013_1521,link,1013,1521,1
edge_2685_296,link,2685,296,1
edge_2231_2182,link,2231,2182,1
edge_2616_1737,link,2616,1737,1
edge_1794_1381,link,1794,1381,1
edge_138_306,link,138,306,1
edge_598_1301,link,598,1301,1
edge_2159_2160,link,2159,2160,1
edge_1812_2034,link,1812,2034,1
edge_982_2176,link,982,2176,1
edge_2306_1278,link,2306,1278,1
edge_657_867,link,657,867,1
edge_2351_906,link,2351,906,1
edge_963_1157,link,963,1157,1
edge_525_2183,link,525,2183,1
edge_2668_45,link,2668,45,1
edge_1691_700,link,1691,700,1
edge_2394_88,link,2394,88,1
edge_833_1678,link,833,1678,1
edge_2277_839,link,2277,839,1
edge_698_286,link,698,286,1
edge_1054_1605,link,1054,1605,1
edge_1765_1520,link,1765,1520,1
edge_415_204,link,415,204,1
edge_1013_1851,link,1013,1851,1
edge_1135_2671,link,1135,2671,1
edge_733_2268,link,733,2268,1
edge_1889_2039,link,1889,2039,1
edge_711_252,link,711,252,1
edge_1441_590,link,1441,590,1
edge_2290_1102,link,2290,1102,1
edge_609_2448,link,609,2448,1
edge_2163_1348,link,2163,1348,1
edge_580_2444,link,580,2444,1
edge_1276_1962,link,1276,1962,1
edge_1483_969,link,1483,969,1
edge_540_2527,link,540,2527,1
edge_1475_1017,link,1475,1017,1
edge_541_107,link,541,107,1
edge_835_1121,link,835,1121,1
edge_1857_1708,link,1857,1708,1
edge_904_541,link,904,541,1
edge_2617_166,link,2617,166,1
edge_916_1026,link,916,1026,1
edge_1569_1966,link,1569,1966,1
edge_603_79,link,603,79,1
edge_1781_2107,link,1781,2107,1
edge_771_65,link,771,65,1
edge_25_1344,link,25,1344,1
edge_2160_1647,link,2160,1647,1
edge_1506_1229,link,1506,1229,1
edge_702_822,link,702,822,1
edge_938_2230,link,938,2230,1
edge_937_1304,link,937,1304,1
edge_2599_1728,link,2599,1728,1
edge_2668_14,link,2668,14,1
edge_1329_994,link,1329,994,1
edge_1441_750,link,1441,750,1
edge_1171_2359,link,1171,2359,1
edge_489_1358,link,489,1358,1
edge_863_38,link,863,38,1
edge_617_2034,link,617,2034,1
edge_2367_1093,link,2367,1093,1
edge_1739_53,link,1739,53,1
edge_802_121,link,802,121,1
edge_112_306,link,112,306,1
edge_1358_1708,link,1358,1708,1
edge_1869_277,link,1869,277,1
edge_1665_962,link,1665,962,1
edge_728_1296,link,728,1296,1
edge_65_543,link,65,543,1
edge_1498_1469,link,1498,1469,1
edge_1207_2464,link,1207,2464,1
edge_2380_2123,link,2380,2123,1
edge_863_794,link,863,794,1
edge_1859_1986,link,1859,1986,1
edge_1911_1296,link,1911,1296,1
edge_2481_840,link,2481,840,1
edge_2052_74,link,2052,74,1
edge_1725_1745,link,1725,1745,1
edge_1984_1266,link,1984,1266,1
edge_1383_403,link,1383,403,1
edge_1594_31,link,1594,31,1
edge_486_435,link,486,435,1
edge_210_55,link,210,55,1
edge_202_1173,link,202,1173,1
edge_1627_59,link,1627,59,1
edge_2639_917,link,2639,917,1
edge_2344_2343,link,2344,2343,1
edge_1441_454,link,1441,454,1
edge_88_1677,link,88,1677,1
edge_2668_486,link,2668,486,1
edge_1366_368,link,1366,368,1
edge_2093_831,link,2093,831,1
edge_1782_1772,link,1782,1772,1
edge_687_1171,link,687,1171,1
edge_1879_490,link,1879,490,1
edge_306_1856,link,306,1856,1
edge_458_193,link,458,193,1
edge_2220_1148,link,2220,1148,1
edge_1966_1010,link,1966,1010,1
edge_2033_1002,link,2033,1002,1
edge_2371_1147,link,2371,1147,1
edge_899_297,link,899,297,1
edge_1461_1634,link,1461,1634,1
edge_1273_2124,link,1273,2124,1
edge_379_132,link,379,132,1
edge_1561_102,link,1561,102,1
edge_582_2549,link,582,2549,1
edge_1628_2172,link,1628,2172,1
edge_982_2175,link,982,2175,1
edge_809_548,link,809,548,1
edge_2144_2329,link,2144,2329,1
edge_831_741,link,831,741,1
edge_109_1346,link,109,1346,1
edge_881_1199,link,881,1199,1
edge_1839_11,link,1839,11,1
edge_277_160,link,277,160,1
edge_1416_718,link,1416,718,1
edge_2241_2207,link,2241,2207,1
edge_1546_2169,link,1546,2169,1
edge_2648_2473,link,2648,2473,1
edge_2241_2242,link,2241,2242,1
edge_1849_56,link,1849,56,1
edge_2102_2385,link,2102,2385,1
edge_1710_687,link,1710,687,1
edge_2360_2578,link,2360,2578,1
edge_1664_455,link,1664,455,1
edge_2338_1558,link,2338,1558,1
edge_929_2627,link,929,2627,1
edge_609_1358,link,609,1358,1
edge_1426_760,link,1426,760,1
edge_2045_2046,link,2045,2046,1
edge_1351_1535,link,1351,1535,1
edge_2336_1428,link,2336,1428,1
edge_696_1570,link,696,1570,1
edge_1552_36,link,1552,36,1
edge_979_1303,link,979,1303,1
edge_1826_448,link,1826,448,1
edge_2207_979,link,2207,979,1
edge_740_1002,link,740,1002,1
edge_416_519,link,416,519,1
edge_1428_1534,link,1428,1534,1
edge_1966_94,link,1966,94,1
edge_2103_1309,link,2103,1309,1
edge_1638_831,link,1638,831,1
edge_1500_1133,link,1500,1133,1
edge_498_356,link,498,356,1
edge_436_1977,link,436,1977,1
edge_1810_1812,link,1810,1812,1
edge_833_178,link,833,178,1
edge_1224_2153,link,1224,2153,1
edge_1676_1074,link,1676,1074,1
edge_2237_1240,link,2237,1240,1
edge_1873_1820,link,1873,1820,1
edge_392_720,link,392,720,1
edge_426_1782,link,426,1782,1
edge_56_447,link,56,447,1
edge_2117_1867,link,2117,1867,1
edge_1692_2348,link,1692,2348,1
edge_2386_885,link,2386,885,1
edge_109_1045,link,109,1045,1
edge_2359_480,link,2359,480,1
edge_876_2168,link,876,2168,1
edge_1313_468,link,1313,468,1
edge_1336_2034,link,1336,2034,1
edge_865_2653,link,865,2653,1
edge_1666_49,link,1666,49,1
edge_1750_1601,link,1750,1601,1
edge_104_401,link,104,401,1
edge_1623_980,link,1623,980,1
edge_1681_409,link,1681,409,1
edge_1385_714,link,1385,714,1
edge_8_269,link,8,269,1
edge_885_2024,link,885,2024,1
edge_591_1078,link,591,1078,1
edge_817_2456,link,817,2456,1
edge_1343_836,link,1343,836,1
edge_2225_75,link,2225,75,1
edge_380_930,link,380,930,1
edge_2376_1202,link,2376,1202,1
edge_2199_2186,link,2199,2186,1
edge_2694_431,link,2694,431,1
edge_999_346,link,999,346,1
edge_857_203,link,857,203,1
edge_1158_2251,link,1158,2251,1
edge_236_1072,link,236,1072,1
edge_657_1254,link,657,1254,1
edge_449_1834,link,449,1834,1
edge_2095_2329,link,2095,2329,1
edge_2109_604,link,2109,604,1
edge_1957_2241,link,1957,2241,1
edge_1986_1993,link,1986,1993,1
edge_1441_540,link,1441,540,1
edge_111_1358,link,111,1358,1
edge_1973_779,link,1973,779,1
edge_2530_871,link,2530,871,1
edge_2122_1051,link,2122,1051,1
edge_271_638,link,271,638,1
edge_819_1358,link,819,1358,1
edge_2707_2706,link,2707,2706,1
edge_2221_823,link,2221,823,1
edge_657_1740,link,657,1740,1
edge_2340_1558,link,2340,1558,1
edge_2600_832,link,2600,832,1
edge_1026_2531,link,1026,2531,1
edge_52_2053,link,52,2053,1
edge_1206_2671,link,1206,2671,1
edge_142_456,link,142,456,1
edge_2141_2139,link,2141,2139,1
edge_823_1358,link,823,1358,1
edge_771_1080,link,771,1080,1
edge_1795_1796,link,1795,1796,1
